id,date,stop_name,gtfs_longitude,gtfs_latitude,entries,exits
-73.95939940.617618,2020-08-01,Avenue M,-73.959399,40.617618,981,593
-74.07364340.643748,2020-08-01,St George,-74.073643,40.643748,736,0
-74.07483540.636949,2020-08-01,Tompkinsville,-74.074835,40.636949,115,0
-73.95773440.60867,2020-08-01,Kings Hwy,-73.957734,40.60867,3641,3691
-73.95592940.5993,2020-08-01,Avenue U,-73.955929,40.5993,1426,795
-73.95516140.595246,2020-08-01,Neck Rd,-73.955161,40.595246,883,293
-73.95415540.586896,2020-08-01,Sheepshead Bay,-73.954155,40.586896,2607,2930
-73.96137640.577621,2020-08-01,Brighton Beach,-73.961376,40.577621,4548,4002
-73.96850140.576312,2020-08-01,Ocean Pkwy,-73.968501,40.576312,1178,992
-73.97593940.576127,2020-08-01,W 8 St - NY Aquarium,-73.975939,40.576127,606,782
-73.98123340.577422,2020-08-01,Coney Island - Stillwell Av,-73.981233,40.577422,6263,6144
-73.99432440.646292,2020-08-01,9 Av,-73.994324,40.646292,600,1381
-73.93275540.752882,2020-08-01,39 Av,-73.932755,40.752882,406,659
-73.99430440.640914,2020-08-01,Fort Hamilton Pkwy,-73.994304,40.640914,648,500
-73.99678640.737335,2020-08-01,6 Av,-73.996786,40.737335,5605,6262
-73.9907340.734789,2020-08-01,Union Sq - 14 St,-73.99073,40.734789,13847,18898
-73.92735140.818375,2020-08-01,149 St - Grand Concourse,-73.927351,40.818375,2583,3456
-73.92565140.827905,2020-08-01,161 St - Yankee Stadium,-73.925651,40.827905,4959,4335
-73.94013340.840556,2020-08-01,168 St - Washington Hts,-73.940133,40.840556,4001,3466
-73.94526440.747023,2020-08-01,Court Sq,-73.945264,40.747023,2292,2662
-73.98782340.749719,2020-08-01,34 St - Herald Sq,-73.987823,40.749719,14198,17324
-73.98977940.670272,2020-08-01,4 Av,-73.989779,40.670272,2116,2727
-73.98456940.754222,2020-08-01,42 St - Bryant Pk,-73.984569,40.754222,3763,4827
-73.99479140.63626,2020-08-01,50 St,-73.994791,40.63626,494,428
-73.97604140.751431,2020-08-01,Grand Central - 42 St,-73.976041,40.751431,8469,13014
-73.98769140.755477,2020-08-01,Times Sq - 42 St,-73.987691,40.755477,20824,25970
-73.9719240.757107,2020-08-01,51 St,-73.97192,40.757107,1025,1814
-73.96796740.762526,2020-08-01,59 St,-73.967967,40.762526,8697,11025
-73.98173640.768296,2020-08-01,59 St - Columbus Circle,-73.981736,40.768296,7845,8466
-73.99689540.626472,2020-08-01,62 St,-73.996895,40.626472,1761,1091
-73.89133840.746644,2020-08-01,Jackson Hts - Roosevelt Av,-73.891338,40.746644,12685,15652
-73.9788140.683666,2020-08-01,Atlantic Av - Barclays Ctr,-73.97881,40.683666,7303,9646
-74.00257840.739777,2020-08-01,8 Av,-74.002578,40.739777,4934,5939
-73.99620440.725297,2020-08-01,Broadway-Lafayette St,-73.996204,40.725297,4034,5040
-73.99547640.631435,2020-08-01,55 St,-73.995476,40.631435,277,158
-73.98999840.693219,2020-08-01,Borough Hall,-73.989998,40.693219,3208,3488
-73.9032440.678856,2020-08-01,Broadway Jct,-73.90324,40.678856,2491,3101
-74.00340140.713243,2020-08-01,Chambers St,-74.003401,40.713243,1481,2376
-73.99989240.718092,2020-08-01,Canal St,-73.999892,40.718092,6290,6733
-74.01102940.710668,2020-08-01,Cortlandt St,-74.011029,40.710668,4561,5021
-73.98811440.718611,2020-08-01,Delancey St,-73.988114,40.718611,4983,5139
-73.95813140.670682,2020-08-01,Franklin Av,-73.958131,40.670682,212,497
-73.95582740.680596,2020-08-01,Franklin Av,-73.955827,40.680596,3560,3794
-74.00657140.709416,2020-08-01,Fulton St,-74.006571,40.709416,8216,9462
-73.95027540.714063,2020-08-01,Lorimer St,-73.950275,40.714063,2983,2288
-73.91238540.69943,2020-08-01,Myrtle - Wyckoff Avs,-73.912385,40.69943,5102,4946
-74.01366440.702068,2020-08-01,South Ferry,-74.013664,40.702068,3225,4304
-73.98734240.692338,2020-08-01,Jay St - MetroTech,-73.987342,40.692338,4093,4634
-73.99886440.619589,2020-08-01,71 St,-73.998864,40.619589,449,589
-74.0006140.613501,2020-08-01,79 St,-74.00061,40.613501,623,454
-74.00173640.607954,2020-08-01,18 Av,-74.001736,40.607954,728,439
-73.99816840.604556,2020-08-01,20 Av,-73.998168,40.604556,748,610
-73.99372840.601875,2020-08-01,Bay Pkwy,-73.993728,40.601875,1204,1813
-73.98682940.597704,2020-08-01,25 Av,-73.986829,40.597704,504,413
-73.98376540.588841,2020-08-01,Bay 50 St,-73.983765,40.588841,353,203
-74.01171940.635064,2020-08-01,8 Av,-74.011719,40.635064,2310,2668
-74.00535140.631386,2020-08-01,Fort Hamilton Pkwy,-74.005351,40.631386,1230,851
-73.99041440.620671,2020-08-01,18 Av,-73.990414,40.620671,1704,1300
-73.98502640.61741,2020-08-01,20 Av,-73.985026,40.61741,796,753
-73.98184840.611815,2020-08-01,Bay Pkwy,-73.981848,40.611815,2419,1565
-73.98035340.603923,2020-08-01,Kings Hwy,-73.980353,40.603923,1596,1659
-73.97913740.597473,2020-08-01,Avenue U,-73.979137,40.597473,1162,910
-73.9782340.592721,2020-08-01,86 St,-73.97823,40.592721,1056,1108
-73.97334740.764811,2020-08-01,5 Av/59 St,-73.973347,40.764811,2026,1914
-73.82829440.700492,2020-08-01,121 St,-73.828294,40.700492,494,431
-73.83634540.697418,2020-08-01,111 St,-73.836345,40.697418,464,327
-73.8443340.695178,2020-08-01,104 St,-73.84433,40.695178,588,333
-73.85157640.693879,2020-08-01,Woodhaven Blvd,-73.851576,40.693879,1068,855
-73.8600140.692435,2020-08-01,85 St - Forest Pkwy,-73.86001,40.692435,935,573
-73.86713940.691324,2020-08-01,75 St,-73.867139,40.691324,828,649
-73.8725540.689941,2020-08-01,Cypress Hills,-73.87255,40.689941,344,282
-73.87378540.683194,2020-08-01,Crescent St,-73.873785,40.683194,1117,1811
-73.88003940.68141,2020-08-01,Norwood Av,-73.880039,40.68141,545,1248
-73.88463940.679947,2020-08-01,Cleveland St,-73.884639,40.679947,780,1293
-73.98065840.764664,2020-08-01,57 St - 7 Av,-73.980658,40.764664,3432,3485
-73.89168840.678024,2020-08-01,Van Siclen Av,-73.891688,40.678024,704,1004
-73.89865440.676992,2020-08-01,Alabama Av,-73.898654,40.676992,605,832
-73.91045640.682893,2020-08-01,Chauncey St,-73.910456,40.682893,818,512
-73.91655940.68637,2020-08-01,Halsey St,-73.916559,40.68637,1504,972
-73.9222740.68963,2020-08-01,Gates Av,-73.92227,40.68963,1621,913
-73.92881440.693342,2020-08-01,Kosciuszko St,-73.928814,40.693342,1256,1064
-73.93565740.697207,2020-08-01,Myrtle Av,-73.935657,40.697207,2166,2342
-73.94112640.70026,2020-08-01,Flushing Av,-73.941126,40.70026,1812,1514
-73.94740840.703869,2020-08-01,Lorimer St,-73.947408,40.703869,798,889
,2020-08-01,,,,0,0
-73.96419140.761186,2020-08-01,Roosevelt Island Tram - Eastbound,-73.964191,40.761186,1769,24
-73.95409740.757307,2020-08-01,Roosevelt Island Tram - Westbound,-73.954097,40.757307,1769,46
-73.82963840.661051,2020-08-01,Howard Beach,-73.829638,40.661051,309,388
-73.80841640.698942,2020-08-01,Jamaica,-73.808416,40.698942,1406,639
-74.01412940.7120525,2020-08-01,World Trade Center,-74.014129,40.7120525,6724,8553
-73.989874740.7478505,2020-08-01,33 St,-73.9898747,40.7478505,4249,4212
-73.994176840.7426718,2020-08-01,23 St,-73.9941768,40.7426718,865,1135
-74.03337240.716554,2020-08-01,Exchange Pl,-74.033372,40.716554,1732,2519
-74.157344440.7404721,2020-08-01,Harrison,-74.1573444,40.7404721,989,1383
-73.998741440.7385072,2020-08-01,14 St,-73.9987414,40.7385072,1544,1721
-74.038256940.7250054,2020-08-01,Pavonia/Newport,-74.0382569,40.7250054,1774,2160
-74.000463540.7344094,2020-08-01,9 St,-74.0004635,40.7344094,876,1121
-74.008923940.732593,2020-08-01,Christopher St,-74.0089239,40.732593,982,1111
-74.167919740.7335855,2020-08-01,Newark Penn Station,-74.1679197,40.7335855,4064,5627
-74.033219940.7349102,2020-08-01,Hoboken,-74.0332199,40.7349102,2632,3318
-74.044832540.7236214,2020-08-01,Grove St,-74.0448325,40.7236214,2529,3268
-74.068632540.7303043,2020-08-01,Journal Sq,-74.0686325,40.7303043,5692,4932
-73.91203440.775036,2020-08-02,Astoria - Ditmars Blvd,-73.912034,40.775036,1775,2363
-73.98413940.759901,2020-08-02,49 St,-73.984139,40.759901,1074,1489
-73.95343140.70687,2020-08-02,Hewes St,-73.953431,40.70687,448,481
-73.95775740.708359,2020-08-02,Marcy Av,-73.957757,40.708359,1576,2082
-73.99391540.72028,2020-08-02,Bowery,-73.993915,40.72028,636,783
-74.01105640.706476,2020-08-02,Broad St,-74.011056,40.706476,387,338
-73.88960140.711396,2020-08-02,Middle Village - Metropolitan Av,-73.889601,40.711396,467,674
-73.89587740.706186,2020-08-02,Fresh Pond Rd,-73.895877,40.706186,733,943
-73.90307740.704423,2020-08-02,Forest Av,-73.903077,40.704423,557,548
-73.9077440.702762,2020-08-02,Seneca Av,-73.90774,40.702762,339,470
-73.91971140.698664,2020-08-02,Knickerbocker Av,-73.919711,40.698664,589,700
-73.92739740.697857,2020-08-02,Central Av,-73.927397,40.697857,443,506
-73.98612240.732849,2020-08-02,3 Av,-73.986122,40.732849,822,891
-73.98162840.730953,2020-08-02,1 Av,-73.981628,40.730953,2459,2897
-73.95687240.717304,2020-08-02,Bedford Av,-73.956872,40.717304,3783,4399
-73.94405340.714565,2020-08-02,Graham Av,-73.944053,40.714565,1024,1225
-73.9406740.711926,2020-08-02,Grand St,-73.94067,40.711926,785,1029
-73.9398540.707739,2020-08-02,Montrose Av,-73.93985,40.707739,1075,1192
-73.93314740.706152,2020-08-02,Morgan Av,-73.933147,40.706152,1164,1254
-73.92291340.706607,2020-08-02,Jefferson St,-73.922913,40.706607,1114,481
-73.91842540.703811,2020-08-02,DeKalb Av,-73.918425,40.703811,1878,831
-73.90408440.695602,2020-08-02,Halsey St,-73.904084,40.695602,1218,1112
-73.98869140.745494,2020-08-02,28 St,-73.988691,40.745494,774,1266
-73.90404640.688764,2020-08-02,Wilson Av,-73.904046,40.688764,778,986
-73.90524940.682829,2020-08-02,Bushwick Av - Aberdeen St,-73.905249,40.682829,429,458
-73.90309740.675345,2020-08-02,Atlantic Av,-73.903097,40.675345,301,240
-73.90197540.669367,2020-08-02,Sutter Av,-73.901975,40.669367,677,1198
-73.90057140.664038,2020-08-02,Livonia Av,-73.900571,40.664038,582,647
-73.89923240.658733,2020-08-02,New Lots Av,-73.899232,40.658733,646,1175
-73.89948540.650573,2020-08-02,E 105 St,-73.899485,40.650573,346,794
-73.9018540.646654,2020-08-02,Canarsie - Rockaway Pkwy,-73.90185,40.646654,1403,1168
-73.98934440.741303,2020-08-02,23 St,-73.989344,40.741303,1347,1272
-73.95762440.674772,2020-08-02,Park Pl,-73.957624,40.674772,210,340
-73.91989940.868072,2020-08-02,Inwood - 207 St,-73.919899,40.868072,2002,1164
-73.92727140.865491,2020-08-02,Dyckman St,-73.927271,40.865491,959,82
-73.9341840.859022,2020-08-02,190 St,-73.93418,40.859022,532,436
-73.93796940.851695,2020-08-02,181 St,-73.937969,40.851695,1130,1637
-73.93970440.847391,2020-08-02,175 St,-73.939704,40.847391,1460,1413
-73.93989240.836013,2020-08-02,163 St - Amsterdam Av,-73.939892,40.836013,586,861
-73.94151440.830518,2020-08-02,155 St,-73.941514,40.830518,378,455
-73.94421640.824783,2020-08-02,145 St,-73.944216,40.824783,3513,5185
-73.94764940.817894,2020-08-02,135 St,-73.947649,40.817894,551,624
-73.95234340.811109,2020-08-02,125 St,-73.952343,40.811109,4204,6282
-73.95488240.805085,2020-08-02,116 St,-73.954882,40.805085,780,1138
-73.95816140.800603,2020-08-02,Cathedral Pkwy (110 St),-73.958161,40.800603,817,739
-73.96145440.796092,2020-08-02,103 St,-73.961454,40.796092,541,605
-73.96469640.791642,2020-08-02,96 St,-73.964696,40.791642,862,1242
-73.96891640.785868,2020-08-02,86 St,-73.968916,40.785868,711,908
-73.97214340.781433,2020-08-02,81 St - Museum of Natural History,-73.972143,40.781433,776,908
-73.99262940.730328,2020-08-02,8 St - NYU,-73.992629,40.730328,1263,1328
-73.9764140.775594,2020-08-02,72 St,-73.97641,40.775594,636,782
-73.98598440.762456,2020-08-02,50 St,-73.985984,40.762456,1530,1477
-73.99339140.752287,2020-08-02,34 St - Penn Station,-73.993391,40.752287,6285,7757
-73.99804140.745906,2020-08-02,23 St,-73.998041,40.745906,1665,1626
-74.00049540.732338,2020-08-02,W 4 St,-74.000495,40.732338,3645,4999
-74.00373940.726227,2020-08-02,Spring St,-74.003739,40.726227,939,383
-74.00522940.720824,2020-08-02,Canal St,-74.005229,40.720824,1112,1525
-73.99770240.724329,2020-08-02,Prince St,-73.997702,40.724329,1226,2180
-73.99053140.699337,2020-08-02,High St,-73.990531,40.699337,852,1356
-73.98500140.688484,2020-08-02,Hoyt - Schermerhorn Sts,-73.985001,40.688484,1290,1858
-73.97394640.686113,2020-08-02,Lafayette Av,-73.973946,40.686113,664,513
-73.96583840.683263,2020-08-02,Clinton - Washington Avs,-73.965838,40.683263,458,754
-73.95042640.680438,2020-08-02,Nostrand Av,-73.950426,40.680438,2150,3592
-73.94085840.679921,2020-08-02,Kingston - Throop Avs,-73.940858,40.679921,804,1287
-73.93072940.679364,2020-08-02,Utica Av,-73.930729,40.679364,2265,3087
-73.92078640.678822,2020-08-02,Ralph Av,-73.920786,40.678822,911,896
-73.91194640.67834,2020-08-02,Rockaway Av,-73.911946,40.67834,903,768
-73.89654840.674542,2020-08-02,Liberty Av,-73.896548,40.674542,383,415
-73.89035840.67271,2020-08-02,Van Siclen Av,-73.890358,40.67271,575,790
-73.8807540.67413,2020-08-02,Shepherd Av,-73.88075,40.67413,544,573
-73.87210640.675377,2020-08-02,Euclid Av,-73.872106,40.675377,1901,1238
-73.8650540.677044,2020-08-02,Grant Av,-73.86505,40.677044,1039,1333
-73.85899240.679371,2020-08-02,80 St,-73.858992,40.679371,602,380
-73.8514740.679843,2020-08-02,88 St,-73.85147,40.679843,413,194
-73.84385340.680429,2020-08-02,Rockaway Blvd,-73.843853,40.680429,1156,459
-73.83768340.681711,2020-08-02,104 St,-73.837683,40.681711,255,108
-73.83216340.684331,2020-08-02,111 St,-73.832163,40.684331,318,139
-73.82579840.685951,2020-08-02,Ozone Park - Lefferts Blvd,-73.825798,40.685951,1170,1367
-73.83591940.672097,2020-08-02,Aqueduct Racetrack,-73.835919,40.672097,13,15
-73.83405840.668234,2020-08-02,Aqueduct - N Conduit Av,-73.834058,40.668234,81,123
-73.83030140.660476,2020-08-02,Howard Beach - JFK Airport,-73.830301,40.660476,309,115
-73.81592540.608382,2020-08-02,Broad Channel,-73.815925,40.608382,36,33
-73.91784340.770258,2020-08-02,Astoria Blvd,-73.917843,40.770258,1033,1249
-74.00697840.713282,2020-08-02,City Hall,-74.006978,40.713282,223,195
-73.81364140.588034,2020-08-02,Beach 90 St,-73.813641,40.588034,203,278
-73.82055840.585307,2020-08-02,Beach 98 St,-73.820558,40.585307,122,163
-73.82755940.583209,2020-08-02,Beach 105 St,-73.827559,40.583209,53,111
-73.83559240.580903,2020-08-02,Rockaway Park - Beach 116 St,-73.835592,40.580903,233,375
-73.79692440.590927,2020-08-02,Beach 67 St,-73.796924,40.590927,617,594
-73.78852240.592374,2020-08-02,Beach 60 St,-73.788522,40.592374,465,497
-73.77601340.592943,2020-08-02,Beach 44 St,-73.776013,40.592943,150,284
-73.76817540.595398,2020-08-02,Beach 36 St,-73.768175,40.595398,229,329
-73.76135340.600066,2020-08-02,Beach 25 St,-73.761353,40.600066,363,597
-73.75540540.603995,2020-08-02,Far Rockaway - Mott Av,-73.755405,40.603995,1031,1504
-73.87885540.874811,2020-08-02,Norwood - 205 St,-73.878855,40.874811,1454,1818
-73.88713840.873244,2020-08-02,Bedford Park Blvd,-73.887138,40.873244,1095,948
-73.89350940.866978,2020-08-02,Kingsbridge Rd,-73.893509,40.866978,1299,1847
-73.89774940.861296,2020-08-02,Fordham Rd,-73.897749,40.861296,1890,1881
-73.90074140.856093,2020-08-02,182-183 Sts,-73.900741,40.856093,555,700
-73.90522740.85041,2020-08-02,Tremont Av,-73.905227,40.85041,1687,1615
-73.91013640.8459,2020-08-02,174-175 Sts,-73.910136,40.8459,807,691
-73.913440.839306,2020-08-02,170 St,-73.9134,40.839306,1107,991
-73.9184440.833771,2020-08-02,167 St,-73.91844,40.833771,1795,1228
-74.01334240.70722,2020-08-02,Rector St,-74.013342,40.70722,289,239
-73.93820940.830135,2020-08-02,155 St,-73.938209,40.830135,670,709
-73.94283640.754203,2020-08-02,21 St - Queensbridge,-73.942836,40.754203,1252,1728
-73.9532640.759145,2020-08-02,Roosevelt Island,-73.95326,40.759145,1158,1210
-73.96611340.764629,2020-08-02,Lexington Av/63 St,-73.966113,40.764629,1593,2450
-73.9774540.763972,2020-08-02,57 St,-73.97745,40.763972,771,1118
-73.98132940.758663,2020-08-02,47-50 Sts - Rockefeller Ctr,-73.981329,40.758663,1799,2690
-73.99282140.742878,2020-08-02,23 St,-73.992821,40.742878,1931,2192
-73.99375340.718267,2020-08-02,Grand St,-73.993753,40.718267,3378,3496
-73.98993840.723402,2020-08-02,2 Av,-73.989938,40.723402,1834,2483
-73.99017340.713715,2020-08-02,East Broadway,-73.990173,40.713715,1659,1444
-73.98675140.701397,2020-08-02,York St,-73.986751,40.701397,925,1050
-73.99086240.686145,2020-08-02,Bergen St,-73.990862,40.686145,1096,1223
-73.99504840.680303,2020-08-02,Carroll St,-73.995048,40.680303,1003,734
-73.99595940.67358,2020-08-02,Smith - 9 Sts,-73.995959,40.67358,583,802
-73.98030540.666271,2020-08-02,7 Av,-73.980305,40.666271,928,772
-73.97949340.660365,2020-08-02,15 St - Prospect Park,-73.979493,40.660365,608,581
-73.97577640.650782,2020-08-02,Fort Hamilton Pkwy,-73.975776,40.650782,519,275
-73.97967840.644041,2020-08-02,Church Av,-73.979678,40.644041,2350,2245
-73.97817240.636119,2020-08-02,Ditmas Av,-73.978172,40.636119,1,20
-73.97697140.629755,2020-08-02,18 Av,-73.976971,40.629755,0,0
-73.97612740.625322,2020-08-02,Avenue I,-73.976127,40.625322,0,42
-73.97526440.620769,2020-08-02,Bay Pkwy,-73.975264,40.620769,0,2
-73.97419740.61514,2020-08-02,Avenue N,-73.974197,40.61514,0,5
-73.97302240.608944,2020-08-02,Avenue P,-73.973022,40.608944,4,0
-73.97236140.603217,2020-08-02,Kings Hwy,-73.972361,40.603217,7,32
-73.97335740.596063,2020-08-02,Avenue U,-73.973357,40.596063,1,23
-73.9742540.58962,2020-08-02,Avenue X,-73.97425,40.58962,0,13
-73.97457440.581011,2020-08-02,Neptune Av,-73.974574,40.581011,0,2
-73.78381740.712646,2020-08-02,Jamaica - 179 St,-73.783817,40.712646,2343,1691
-73.79360440.71047,2020-08-02,169 St,-73.793604,40.71047,1080,1521
-73.80332640.707564,2020-08-02,Parsons Blvd,-73.803326,40.707564,1145,1769
-73.81070840.70546,2020-08-02,Sutphin Blvd,-73.810708,40.70546,578,313
-73.82057440.709179,2020-08-02,Briarwood - Van Wyck Blvd,-73.820574,40.709179,571,289
-73.83100840.714441,2020-08-02,Kew Gardens - Union Tpke,-73.831008,40.714441,2545,3205
-73.98182440.690635,2020-08-02,DeKalb Av,-73.981824,40.690635,2454,1903
-73.83732440.718331,2020-08-02,75 Av,-73.837324,40.718331,235,120
-73.84452140.721691,2020-08-02,Forest Hills - 71 Av,-73.844521,40.721691,2892,2691
-73.85271940.726523,2020-08-02,67 Av,-73.852719,40.726523,809,595
-73.86160440.729846,2020-08-02,63 Dr - Rego Park,-73.861604,40.729846,1766,1857
-73.86922940.733106,2020-08-02,Woodhaven Blvd,-73.869229,40.733106,2147,2053
-73.87722340.737015,2020-08-02,Grand Av - Newtown,-73.877223,40.737015,2091,1601
-73.88201740.742454,2020-08-02,Elmhurst Av,-73.882017,40.742454,1748,999
-73.89845340.749669,2020-08-02,65 St,-73.898453,40.749669,477,481
-73.90600640.752885,2020-08-02,Northern Blvd,-73.906006,40.752885,908,989
-73.91333340.756312,2020-08-02,46 St,-73.913333,40.756312,1059,1446
-73.9207440.756879,2020-08-02,Steinway St,-73.92074,40.756879,1875,2198
-73.92878140.752039,2020-08-02,36 St,-73.928781,40.752039,286,400
-73.93724340.748973,2020-08-02,Queens Plaza,-73.937243,40.748973,1022,1576
-73.97522440.760167,2020-08-02,5 Av/53 St,-73.975224,40.760167,579,814
-73.98163740.762862,2020-08-02,7 Av,-73.981637,40.762862,717,1173
-73.80110940.702147,2020-08-02,Jamaica Center - Parsons/Archer,-73.801109,40.702147,4549,6345
-73.80796940.700486,2020-08-02,Sutphin Blvd - Archer Av - JFK Airport,-73.807969,40.700486,3436,4465
-73.9831140.677316,2020-08-02,Union St,-73.98311,40.677316,870,1017
-73.81685940.702566,2020-08-02,Jamaica - Van Wyck,-73.816859,40.702566,505,789
-73.94972440.744065,2020-08-02,21 St,-73.949724,40.744065,241,306
-73.95444940.731352,2020-08-02,Greenpoint Av,-73.954449,40.731352,1271,1268
-73.95127740.724635,2020-08-02,Nassau Av,-73.951277,40.724635,1066,1533
-73.95030840.706092,2020-08-02,Broadway,-73.950308,40.706092,804,925
-73.95023440.700377,2020-08-02,Flushing Av,-73.950234,40.700377,408,641
